state_name,state,county_name,county_fips,confederate,votes_gop_2016,votes_dnc_2016,votes_gop_2020,votes_dnc_2020,votes_gop_2024,votes_dnc_2024
Missouri,MO,Ste. Genevieve County,29186,0,5495,2540,6630,2713,7031,2629
Missouri,MO,St. Francois County,29187,0,17467,6250,20511,7044,21521,6811
Missouri,MO,St. Louis County,29189,0,199081,280866,199493,328151,187982,305635
Missouri,MO,Saline County,29195,0,5977,2787,6451,2904,6498,2726
Missouri,MO,Schuyler County,29197,0,1505,354,1606,373,1588,334
Missouri,MO,Scotland County,29199,0,1525,365,1560,388,1537,358
Missouri,MO,Scott County,29201,0,13168,3574,13769,3753,13786,3525
Missouri,MO,Shannon County,29203,0,2966,776,3165,706,3364,625
Missouri,MO,Shelby County,29205,0,2524,606,2700,592,2691,550
Missouri,MO,Stoddard County,29207,0,11077,1873,11484,1819,11783,1736
Missouri,MO,Stone County,29209,0,13149,2886,14800,3506,15357,3620
Missouri,MO,Sullivan County,29211,0,1884,526,1974,478,2035,408
Missouri,MO,Taney County,29213,0,18240,4367,20508,5339,21236,5329
Missouri,MO,Texas County,29215,0,8875,1728,9478,1716,9855,1589
Missouri,MO,Vernon County,29217,0,6526,1706,7155,1903,7112,1774
Missouri,MO,Warren County,29219,0,11109,3915,13222,4769,14915,4970
Missouri,MO,Washington County,29221,0,7047,1926,8047,1804,8424,1747
Missouri,MO,Wayne County,29223,0,4640,946,4987,845,5030,783
Missouri,MO,Webster County,29225,0,12829,3173,14880,3573,15984,3653
Missouri,MO,Worth County,29227,0,808,195,877,215,904,190
Missouri,MO,Wright County,29229,0,6703,1166,7453,1168,7850,1057
Missouri,MO,St. Louis city,29510,0,20281,101487,21474,110089,19342,94458
Montana,MT,Beaverhead County,30001,0,3243,1115,3923,1608,4058,1543
Montana,MT,Big Horn County,30003,0,1833,2061,2207,2491,2188,2112
Montana,MT,Blaine County,30005,0,1259,1187,1469,1589,1526,1348
Montana,MT,Broadwater County,30007,0,2329,566,3173,835,3770,885
Montana,MT,Carbon County,30009,0,3729,1824,4468,2421,4719,2353
Montana,MT,Carter County,30011,0,677,70,775,74,760,75
Montana,MT,Cascade County,30013,0,19343,12053,23315,15456,22419,14021
Montana,MT,Chouteau County,30015,0,1676,729,1891,991,1885,940
Montana,MT,Custer County,30017,0,3638,1172,4205,1514,4208,1385
Montana,MT,Daniels County,30019,0,729,167,799,195,778,154
Montana,MT,Dawson County,30021,0,3298,786,3758,962,3627,894
Montana,MT,Deer Lodge County,30023,0,1736,2018,2186,2562,2329,2376
Montana,MT,Fallon County,30025,0,1276,154,1375,172,1303,163
Montana,MT,Fergus County,30027,0,4235,1196,4869,1496,4965,1522
Montana,MT,Flathead County,30029,0,30079,13233,38321,20274,41390,20062
Montana,MT,Gallatin County,30031,0,23360,23879,31696,37044,32695,34938
Montana,MT,Garfield County,30033,0,653,34,764,41,756,39
Montana,MT,Glacier County,30035,0,1598,3076,1884,3610,1939,2933
Montana,MT,Golden Valley County,30037,0,365,71,414,78,440,67
Montana,MT,Granite County,30039,0,1185,469,1419,638,1537,579
Montana,MT,Hill County,30041,0,3446,2350,3957,2981,3871,2634
Montana,MT,Jefferson County,30043,0,4099,1975,5345,2625,5544,2516
Montana,MT,Judith Basin County,30045,0,867,232,1040,275,1051,265
Montana,MT,Lake County,30047,0,7453,4703,9322,6916,9880,6510
Montana,MT,Lewis and Clark County,30049,0,16665,14331,21409,19743,21479,19085
Montana,MT,Liberty County,30051,0,695,205,821,249,752,214
Montana,MT,Lincoln County,30053,0,6720,2040,8672,2835,8909,2615
Montana,MT,McCone County,30055,0,858,154,956,155,931,129
Montana,MT,Madison County,30057,0,3280,1175,4191,1771,4615,1689
Montana,MT,Meagher County,30059,0,728,191,833,258,888,256
Montana,MT,Mineral County,30061,0,1322,515,1828,686,2049,689
Montana,MT,Missoula County,30063,0,21699,30740,26347,43357,27306,42903
Montana,MT,Musselshell County,30065,0,1961,331,2423,413,2550,396
Montana,MT,Park County,30067,0,4872,3521,6025,5280,6128,5224
Montana,MT,Petroleum County,30069,0,276,30,298,39,284,37
Montana,MT,Phillips County,30071,0,1715,315,1936,416,1753,385
Montana,MT,Pondera County,30073,0,1786,737,2031,903,1972,782
Montana,MT,Powder River County,30075,0,880,127,970,154,963,131
Montana,MT,Powell County,30077,0,2017,549,2355,752,2466,710
Montana,MT,Prairie County,30079,0,555,100,603,126,546,122
Montana,MT,Ravalli County,30081,0,14673,6166,19114,8763,20617,8485
Montana,MT,Richland County,30083,0,3885,669,4800,875,4387,778
Montana,MT,Roosevelt County,30085,0,1722,1504,1996,1910,2055,1680
Montana,MT,Rosebud County,30087,0,2211,969,2486,1199,2466,1095
Montana,MT,Sanders County,30089,0,4268,1211,5660,1820,6150,1705
Montana,MT,Sheridan County,30091,0,1237,476,1403,574,1321,509
Montana,MT,Silver Bow County,30093,0,6252,8545,7745,10392,8110,9386
Montana,MT,Stillwater County,30095,0,3630,904,4462,1156,4699,1056
Montana,MT,Sweet Grass County,30097,0,1580,398,1840,549,1789,525
Montana,MT,Teton County,30099,0,2152,803,2608,1007,2533,927
Montana,MT,Toole County,30101,0,1495,399,1596,467,1571,415
Montana,MT,Treasure County,30103,0,350,59,373,78,367,57
Montana,MT,Valley County,30105,0,2697,886,3135,1030,3019,935
Montana,MT,Wheatland County,30107,0,698,179,823,225,843,209
Montana,MT,Wibaux County,30109,0,460,55,516,77,463,71
Montana,MT,Yellowstone County,30111,0,38675,21117,50772,30679,50460,28392
Nebraska,NE,Adams County,31001,0,9205,3272,10085,4213,10077,4100
Nebraska,NE,Antelope County,31003,0,2717,381,3093,452,3032,396
Nebraska,NE,Arthur County,31005,0,237,16,260,21,264,17
Nebraska,NE,Banner County,31007,0,355,18,362,43,348,34
Nebraska,NE,Blaine County,31009,0,273,30,280,35,250,37
Nebraska,NE,Boone County,31011,0,2299,414,2653,499,2499,496
Nebraska,NE,Box Butte County,31013,0,3550,953,4002,1051,3827,1043
Nebraska,NE,Boyd County,31015,0,978,128,1010,135,938,132
Nebraska,NE,Brown County,31017,0,1380,153,1470,191,1428,201
Nebraska,NE,Buffalo County,31019,0,14424,4690,16640,6350,17064,6386
Nebraska,NE,Burt County,31021,0,2360,928,2580,1063,2632,983
Nebraska,NE,Butler County,31023,0,3068,690,3542,873,3642,906
Nebraska,NE,Cass County,31025,0,8388,3461,10121,4737,10685,4824
Nebraska,NE,Cedar County,31027,0,3533,572,4174,725,4141,702
Nebraska,NE,Chase County,31029,0,1621,171,1740,226,1648,204
Nebraska,NE,Cherry County,31031,0,2623,317,2844,373,2687,349
Nebraska,NE,Cheyenne County,31033,0,3610,702,3813,855,3692,787
Nebraska,NE,Clay County,31035,0,2373,470,2848,632,2677,577
Nebraska,NE,Colfax County,31037,0,2171,857,2636,1025,2636,845
Nebraska,NE,Cuming County,31039,0,3095,712,3507,870,3536,867
Nebraska,NE,Custer County,31041,0,4616,635,5090,786,5042,786
Nebraska,NE,Dakota County,31043,0,4028,2904,3926,2744,3934,2109
Nebraska,NE,Dawes County,31045,0,2559,785,2931,1082,2812,992
Nebraska,NE,Dawson County,31047,0,5935,2116,6524,2497,6312,2101
Nebraska,NE,Deuel County,31049,0,809,120,871,141,843,151
Nebraska,NE,Dixon County,31051,0,2041,556,2335,651,2271,573
Nebraska,NE,Dodge County,31053,0,9736,4451,10984,5544,10795,5434
Nebraska,NE,Douglas County,31055,0,102151,105207,119159,150350,120919,148733
Nebraska,NE,Dundy County,31057,0,823,89,883,105,829,96
Nebraska,NE,Fillmore County,31059,0,2100,610,2359,693,2315,662
Nebraska,NE,Franklin County,31061,0,1345,250,1437,276,1351,236
Nebraska,NE,Frontier County,31063,0,1106,161,1229,189,1213,185
Nebraska,NE,Furnas County,31065,0,1915,304,2163,399,2043,358
Nebraska,NE,Gage County,31067,0,6333,2930,7445,3385,7523,3242
Nebraska,NE,Garden County,31069,0,869,153,1016,161,949,162
Nebraska,NE,Garfield County,31071,0,819,121,933,133,893,116
Nebraska,NE,Gosper County,31073,0,792,165,893,215,907,203
Nebraska,NE,Grant County,31075,0,367,20,375,20,351,15
Nebraska,NE,Greeley County,31077,0,911,210,1016,229,1030,192
Nebraska,NE,Hall County,31079,0,14139,6142,16189,7681,15566,6956
Nebraska,NE,Hamilton County,31081,0,3763,873,4309,1118,4416,1067
Nebraska,NE,Harlan County,31083,0,1302,219,1615,282,1506,280
Nebraska,NE,Hayes County,31085,0,471,30,494,34,472,19
Nebraska,NE,Hitchcock County,31087,0,1216,158,1264,175,1269,152
Nebraska,NE,Holt County,31089,0,4275,522,4769,686,4708,681
Nebraska,NE,Hooker County,31091,0,355,40,376,59,369,55
Nebraska,NE,Howard County,31093,0,2284,544,2786,648,2868,642
Nebraska,NE,Jefferson County,31095,0,2387,831,2616,1016,2614,968
Nebraska,NE,Johnson County,31097,0,1348,560,1518,647,1496,625
Nebraska,NE,Kearney County,31099,0,2519,550,2822,701,2828,736
Nebraska,NE,Keith County,31101,0,3203,560,3544,763,3416,731
Nebraska,NE,Keya Paha County,31103,0,458,39,476,49,500,44
Nebraska,NE,Kimball County,31105,0,1317,227,1563,268,1424,272
Nebraska,NE,Knox County,31107,0,3181,715,3721,905,3593,786
Nebraska,NE,Lancaster County,31109,0,60456,60533,70092,82293,74215,81012
Nebraska,NE,Lincoln County,31111,0,11992,2878,13071,3692,12674,3586
Nebraska,NE,Logan County,31113,0,400,32,407,38,409,25
Nebraska,NE,Loup County,31115,0,323,48,370,75,354,73
Nebraska,NE,McPherson County,31117,0,257,14,275,17,267,12
Nebraska,NE,Madison County,31119,0,10518,2663,11940,3478,12145,3360
Nebraska,NE,Merrick County,31121,0,2914,601,3419,743,3551,730
Nebraska,NE,Morrill County,31123,0,1788,282,2113,386,2026,366
Nebraska,NE,Nance County,31125,0,1257,280,1437,359,1462,352
Nebraska,NE,Nemaha County,31127,0,2068,765,2428,921,2443,915
Nebraska,NE,Nuckolls County,31129,0,1709,348,1857,409,1836,399
Nebraska,NE,Otoe County,31131,0,4833,2017,5649,2490,5651,2463
Nebraska,NE,Pawnee County,31133,0,970,279,1071,322,1085,284
Nebraska,NE,Perkins County,31135,0,1202,160,1321,199,1224,187
Nebraska,NE,Phelps County,31137,0,3832,571,4157,752,4158,758
Nebraska,NE,Pierce County,31139,0,3052,382,3462,480,3420,446
Nebraska,NE,Platte County,31141,0,10864,2612,12186,3260,12326,3191
Nebraska,NE,Polk County,31143,0,2019,411,2291,530,2296,501
Nebraska,NE,Red Willow County,31145,0,4212,638,4525,811,4457,815
Nebraska,NE,Richardson County,31147,0,2684,798,3073,996,2962,934
Nebraska,NE,Rock County,31149,0,687,70,744,84,745,85
Nebraska,NE,Saline County,31151,0,2849,1630,3631,1986,3734,1855
Nebraska,NE,Sarpy County,31153,0,44649,27704,51979,41206,55567,43825
Nebraska,NE,Saunders County,31155,0,7486,2509,9108,3331,9854,3558
Nebraska,NE,Scotts Bluff County,31157,0,9952,3151,10952,4196,11033,3856
Nebraska,NE,Seward County,31159,0,5451,1881,6490,2438,6667,2388
Nebraska,NE,Sheridan County,31161,0,2192,286,2292,340,2102,362
Nebraska,NE,Sherman County,31163,0,1143,338,1322,343,1344,328
Nebraska,NE,Sioux County,31165,0,602,77,642,72,597,77
Nebraska,NE,Stanton County,31167,0,2173,417,2561,532,2536,492
Nebraska,NE,Thayer County,31169,0,1993,490,2308,624,2278,544
Nebraska,NE,Thomas County,31171,0,344,30,377,45,348,44
Nebraska,NE,Thurston County,31173,0,1013,911,1180,1122,1125,978
Nebraska,NE,Valley County,31175,0,1770,337,1901,412,1872,403
Nebraska,NE,Washington County,31177,0,7374,2606,8583,3554,8855,3538
Nebraska,NE,Wayne County,31179,0,2675,828,3055,1022,3011,1006
Nebraska,NE,Webster County,31181,0,1320,306,1511,335,1449,296
Nebraska,NE,Wheeler County,31183,0,377,62,438,59,424,57
Nebraska,NE,York County,31185,0,4686,1181,5337,1630,5234,1648
Nevada,NV,Churchill County,32001,0,7828,2210,9372,3051,9962,3179
Nevada,NV,Clark County,32003,0,319571,401068,430930,521852,493052,520187
Nevada,NV,Douglas County,32005,0,17406,8453,21630,11571,23237,11553
Nevada,NV,Elko County,32007,0,13542,3400,16741,4557,17352,4632
Nevada,NV,Esmeralda County,32009,0,329,65,400,74,376,73
Nevada,NV,Eureka County,32011,0,723,74,895,105,910,104
Nevada,NV,Humboldt County,32013,0,4521,1386,5877,1689,6141,1711
Nevada,NV,Lander County,32015,0,1828,403,2198,496,2180,482
Nevada,NV,Lincoln County,32017,0,1671,285,2067,330,2108,314
Nevada,NV,Lyon County,32019,0,16005,6146,20914,8473,23861,8954
Nevada,NV,Mineral County,32021,0,1179,637,1423,829,1528,711
Nevada,NV,Nye County,32023,0,13320,5095,17528,7288,18946,7559
Nevada,NV,Pershing County,32027,0,1403,430,1731,547,1764,496
Nevada,NV,Storey County,32029,0,1616,752,1908,902,2108,913
Nevada,NV,Washoe County,32031,0,94529,97032,116760,128128,127443,130071
Nevada,NV,White Pine County,32033,0,2723,707,3403,859,3364,883
Nevada,NV,Carson City,32510,0,13125,9610,16113,12735,16873,13375
New Hampshire,NH,Belknap County,33001,0,19315,13517,20899,16894,22765,17469
New Hampshire,NH,Carroll County,33003,0,14635,12987,16150,16649,17407,16827
New Hampshire,NH,Cheshire County,33005,0,16876,22064,17892,25506,20142,24579
New Hampshire,NH,Coos County,33007,0,7951,6558,8617,7640,9731,7355
New Hampshire,NH,Grafton County,33009,0,19010,28510,19905,33180,21911,32998
New Hampshire,NH,Hillsborough County,33011,0,100013,99589,104625,122344,112068,118780
New Hampshire,NH,Merrimack County,33013,0,37674,40198,39711,48533,43365,48181
New Hampshire,NH,Rockingham County,33015,0,90447,79994,95858,100064,102542,97616
New Hampshire,NH,Strafford County,33017,0,29072,34894,30489,41721,33163,42374
New Hampshire,NH,Sullivan County,33019,0,10796,10210,11508,12390,12484,12317
New Jersey,NJ,Atlantic County,34001,0,47882,54472,64438,73808,65817,61879
New Jersey,NJ,Bergen County,34003,0,163220,209251,204417,285967,217096,232660
New Jersey,NJ,Burlington County,34005,0,79539,108361,103345,154595,94116,132275
New Jersey,NJ,Camden County,34007,0,71020,142375,86207,175065,87767,155522
New Jersey,NJ,Cape May County,34009,0,28237,18626,33158,23941,32151,21648
New Jersey,NJ,Cumberland County,34011,0,24213,27045,28952,32742,28675,26577
New Jersey,NJ,Essex County,34013,0,62059,231031,75475,266820,83908,224596
New Jersey,NJ,Gloucester County,34015,0,66949,66355,83340,86702,83326,78708
New Jersey,NJ,Hudson County,34017,0,45615,149980,65698,181452,79913,144765
New Jersey,NJ,Hunterdon County,34019,0,38565,28797,43153,39457,42391,36995
New Jersey,NJ,Mercer County,34021,0,42604,93721,51641,122532,52274,107558
New Jersey,NJ,Middlesex County,34023,0,108981,164887,143467,226250,162459,191802
New Jersey,NJ,Monmouth County,34025,0,165305,135825,191808,181291,197409,156382
New Jersey,NJ,Morris County,34027,0,125376,114437,141134,153881,143439,135672
New Jersey,NJ,Ocean County,34029,0,170103,81845,217740,119456,227232,105789
New Jersey,NJ,Passaic County,34031,0,71488,112608,92009,129097,100954,95156
New Jersey,NJ,Salem County,34033,0,16256,11766,18827,14479,18229,12275
New Jersey,NJ,Somerset County,34035,0,64640,83839,71996,111173,74101,98790
New Jersey,NJ,Sussex County,34037,0,46486,24132,51698,34481,52123,31019
New Jersey,NJ,Union County,34039,0,67582,145412,80002,170245,89063,147327
New Jersey,NJ,Warren County,34041,0,29393,16991,34769,24901,35772,23318
New Mexico,NM,Bernalillo County,35001,0,93874,141960,116135,193757,118762,184117
New Mexico,NM,Catron County,35003,0,1453,426,1698,595,1752,571
New Mexico,NM,Chaves County,35005,0,12869,5530,15656,6381,15894,5941
New Mexico,NM,Cibola County,35006,0,3179,3721,3975,4745,4311,4450
New Mexico,NM,Colfax County,35007,0,2569,2118,3271,2611,3252,2436
New Mexico,NM,Curry County,35009,0,7560,2776,10444,4307,10714,4230
New Mexico,NM,De Baca County,35011,0,617,192,656,231,649,206
New Mexico,NM,Doña Ana County,35013,0,25095,37543,32802,47957,37594,45937
New Mexico,NM,Eddy County,35015,0,13124,5008,17454,5424,18141,5032
New Mexico,NM,Grant County,35017,0,5251,6226,6553,7590,6580,7301
New Mexico,NM,Guadalupe County,35019,0,591,962,917,1234,945,959
New Mexico,NM,Harding County,35021,0,311,156,319,179,297,128
New Mexico,NM,Hidalgo County,35023,0,906,780,1120,823,1140,705
New Mexico,NM,Lea County,35025,0,12306,3877,16531,4061,16997,3930
New Mexico,NM,Lincoln County,35027,0,5889,2329,6942,3194,6942,3033
New Mexico,NM,Los Alamos County,35028,0,3329,5443,4278,7554,4047,7726
New Mexico,NM,Luna County,35029,0,3478,3195,4408,3563,4698,3176
New Mexico,NM,McKinley County,35031,0,4893,13162,7801,18029,9364,15711
New Mexico,NM,Mora County,35033,0,662,1533,903,1745,1010,1439
New Mexico,NM,Otero County,35035,0,11756,6033,14521,8485,15117,8582
New Mexico,NM,Quay County,35037,0,2208,1016,2634,1170,2570,1055
New Mexico,NM,Rio Arriba County,35039,0,3583,9534,5408,10990,6268,9373
New Mexico,NM,Roosevelt County,35041,0,3865,1445,4634,1802,4687,1820
New Mexico,NM,Sandoval County,35043,0,25748,27405,34174,40588,36605,41205
New Mexico,NM,San Juan County,35045,0,27879,12826,32874,18083,34264,17464
New Mexico,NM,San Miguel County,35047,0,2302,7249,3421,7888,3887,6985
New Mexico,NM,Santa Fe County,35049,0,14198,49956,18329,62530,20457,61405
New Mexico,NM,Sierra County,35051,0,2998,1600,3542,2265,3473,2332
New Mexico,NM,Socorro County,35053,0,2592,3275,3255,3722,3651,3384
New Mexico,NM,Taos County,35055,0,2706,10550,3715,13121,4139,12038
New Mexico,NM,Torrance County,35057,0,3695,1770,4772,2344,4880,2144
New Mexico,NM,Union County,35059,0,1214,318,1388,383,1247,378
New Mexico,NM,Valencia County,35061,0,13175,10810,17364,14263,19057,13609
New York,NY,Albany County,36001,0,44227,74775,51081,99474,54560,92589
New York,NY,Allegany County,36003,0,11712,4473,14135,6048,13826,5483
New York,NY,Bronx County,36005,0,34424,318403,67740,355374,98174,261670
New York,NY,Broome County,36007,0,38077,35212,43800,47010,44763,45142
New York,NY,Cattaraugus County,36009,0,18668,8717,22155,11879,22586,11424
New York,NY,Cayuga County,36011,0,16194,12202,19512,16149,20482,15772
New York,NY,Chautauqua County,36013,0,29418,17281,34853,23087,34528,22085
New York,NY,Chemung County,36015,0,19025,12394,21922,16636,21861,15572
New York,NY,Chenango County,36017,0,11024,5943,13482,8290,14294,8177
New York,NY,Clinton County,36019,0,13181,13446,16514,18364,18247,17478
New York,NY,Columbia County,36021,0,12756,13123,14464,20386,15168,20396
New York,NY,Cortland County,36023,0,9207,7976,10789,10369,11706,10290
New York,NY,Delaware County,36025,0,11012,5825,13387,9143,13789,9237
New York,NY,Dutchess County,36027,0,58163,56874,66872,81443,71778,79994
New York,NY,Erie County,36029,0,173817,192065,197527,267174,204774,248651
New York,NY,Essex County,36031,0,7275,6760,8976,9947,9533,9629
New York,NY,Franklin County,36033,0,7636,6517,9668,9253,10569,8821
New York,NY,Fulton County,36035,0,12759,5805,15378,7931,16237,7666
New York,NY,Genesee County,36037,0,15986,6946,18876,9625,18997,9367
New York,NY,Greene County,36039,0,11546,6370,14271,10346,14702,10436
New York,NY,Hamilton County,36041,0,1795,752,2225,1178,2223,1211
New York,NY,Herkimer County,36043,0,15664,7289,18870,9937,19557,9110
New York,NY,Jefferson County,36045,0,19947,12289,25629,17307,26417,16326
New York,NY,Kings County,36047,0,133653,595086,202772,703310,233964,601265
New York,NY,Lewis County,36049,0,6916,2828,8894,3824,9353,3600
New York,NY,Livingston County,36051,0,19211,10478,18182,12477,18780,12148
New York,NY,Madison County,36053,0,14901,10548,18408,14807,19025,14629
New York,NY,Monroe County,36055,0,128871,174063,145661,225746,145940,214757
New York,NY,Montgomery County,36057,0,10579,5961,12745,7977,13286,7356
New York,NY,Nassau County,36059,0,275479,307326,326716,396504,368117,338424
New York,NY,New York County,36061,0,58935,515481,85185,603040,113921,533782
New York,NY,Niagara County,36063,0,49223,32888,56068,46029,58678,43438
New York,NY,Oneida County,36065,0,48490,30749,57180,41567,60687,39415
New York,NY,Onondaga County,36067,0,78277,102915,90619,138894,93916,133155
New York,NY,Ontario County,36069,0,24343,20233,29039,29025,30221,29520
New York,NY,Orange County,36071,0,72129,63037,84996,84684,94936,80253
New York,NY,Orleans County,36073,0,11582,4327,12126,5587,12659,5366
New York,NY,Oswego County,36075,0,25870,15614,32138,21143,33548,20483
New York,NY,Otsego County,36077,0,12284,9285,14382,12975,15256,13031
New York,NY,Putnam County,36079,0,25241,17363,29283,24953,31553,23956
New York,NY,Queens County,36081,0,138550,473389,212665,569038,264628,437282
New York,NY,Rensselaer County,36083,0,31933,30039,36500,40969,38601,39668
New York,NY,Richmond County,36085,0,95612,67561,123320,90997,128151,69345
New York,NY,Rockland County,36087,0,57148,63454,73186,75802,83543,65880
New York,NY,St. Lawrence County,36089,0,18450,14659,24608,19361,25919,18010
New York,NY,Saratoga County,36091,0,51088,46546,61305,68471,63940,66321
New York,NY,Schenectady County,36093,0,27268,30870,30741,42465,31975,39733
New York,NY,Schoharie County,36095,0,8173,3777,9903,5345,10423,5547
New York,NY,Schuyler County,36097,0,5179,2761,5621,3903,5717,3736
New York,NY,Seneca County,36099,0,6719,5175,8329,6914,8379,6610
New York,NY,Steuben County,36101,0,25091,11215,29474,15790,29777,15413
New York,NY,Suffolk County,36103,0,328403,276953,381253,381021,417549,341812
New York,NY,Sullivan County,36105,0,14626,10983,18665,15489,20386,14549
New York,NY,Tioga County,36107,0,12528,6852,14791,9634,15038,9437
New York,NY,Tompkins County,36109,0,9647,25555,11096,33619,11354,34631
New York,NY,Ulster County,36111,0,32962,40010,37590,57970,39743,57974
New York,NY,Warren County,36113,0,14284,11366,17699,17642,18606,17099
New York,NY,Washington County,36115,0,12770,8238,15941,11565,17268,11224
New York,NY,Wayne County,36117,0,21935,12378,26204,17456,27286,17056
New York,NY,Westchester County,36119,0,121643,245670,144713,312371,167795,287434
New York,NY,Wyoming County,36121,0,11884,3585,13898,5073,14112,4929
New York,NY,Yates County,36123,0,5180,3219,6208,4219,6098,4401
North Carolina,NC,Alamance County,37001,1,38235,29268,46056,38825,47937,40624
North Carolina,NC,Alexander County,37003,1,13826,3750,15888,4145,16404,4060
North Carolina,NC,Alleghany County,37005,1,3789,1300,4527,1486,4900,1533
North Carolina,NC,Anson County,37007,1,4480,5785,5321,5789,5525,5253
North Carolina,NC,Ashe County,37009,1,9353,3476,11451,4164,11629,4431
North Carolina,NC,Avery County,37011,1,6226,1670,7172,2191,7181,2220
North Carolina,NC,Beaufort County,37013,1,14478,8699,16437,9633,17296,9049
North Carolina,NC,Bertie County,37015,1,3476,5837,3817,5939,3840,5279
North Carolina,NC,Bladen County,37017,1,8511,7021,9676,7326,10035,6620
North Carolina,NC,Brunswick County,37019,1,42440,23117,55850,33310,67658,40557
North Carolina,NC,Buncombe County,37021,1,55339,74937,62412,96515,59016,98662
North Carolina,NC,Burke County,37023,1,25741,10930,31019,13118,32130,13272
North Carolina,NC,Cabarrus County,37025,1,53224,35048,63237,52162,63746,54494
North Carolina,NC,Caldwell County,37027,1,26499,8403,32119,10245,33009,10146
North Carolina,NC,Camden County,37029,1,3527,1266,4312,1537,4716,1522
North Carolina,NC,Carteret County,37031,1,26228,9806,30028,12093,32508,12813
North Carolina,NC,Caswell County,37033,1,5758,4549,7089,4860,7445,4493
North Carolina,NC,Catawba County,37035,1,48062,21050,56588,25689,59577,26569
North Carolina,NC,Chatham County,37037,1,17012,20953,21186,26787,22507,29014
North Carolina,NC,Cherokee County,37039,1,10711,2809,12628,3583,13883,3686
North Carolina,NC,Chowan County,37041,1,3983,2965,4471,3247,4587,2895
North Carolina,NC,Clay County,37043,1,4395,1352,5112,1699,5761,1899
North Carolina,NC,Cleveland County,37045,1,28394,14896,33798,16955,34654,16603
North Carolina,NC,Columbus County,37047,1,14177,8991,16832,9446,17592,8648
North Carolina,NC,Craven County,37049,1,27556,17481,31032,21148,33477,22011
North Carolina,NC,Cumberland County,37051,1,50593,70523,60032,84469,59840,78631
North Carolina,NC,Currituck County,37053,1,9070,2879,11657,4195,13235,4604
North Carolina,NC,Dare County,37055,1,11283,7079,13938,9936,14792,10074
North Carolina,NC,Davidson County,37057,1,52870,17328,64658,22636,67959,24150
North Carolina,NC,Davie County,37059,1,15502,5228,18228,6713,19398,6988
North Carolina,NC,Duplin County,37061,1,12151,8196,13793,8767,14677,8057
North Carolina,NC,Durham County,37063,1,27879,118783,32459,144688,32853,144450
North Carolina,NC,Edgecombe County,37065,1,8219,16152,9206,16089,9355,14900
North Carolina,NC,Forsyth County,37067,1,74793,92488,85064,113033,87292,114145
North Carolina,NC,Franklin County,37069,1,16320,12811,20901,15879,23938,18167
North Carolina,NC,Gaston County,37071,1,61467,30982,73033,40959,73828,44062
North Carolina,NC,Gates County,37073,1,2851,2371,3367,2546,3538,2268
North Carolina,NC,Graham County,37075,1,3260,761,3710,905,3883,839
North Carolina,NC,Granville County,37077,1,13500,12827,16647,14565,17383,14365
North Carolina,NC,Greene County,37079,1,4358,3570,4874,3832,4965,3437
North Carolina,NC,Guilford County,37081,1,97461,147949,107294,173086,109077,171118
North Carolina,NC,Halifax County,37083,1,8954,15642,10080,15545,9778,14014
North Carolina,NC,Harnett County,37085,1,27278,16452,35177,22093,39440,23472
North Carolina,NC,Haywood County,37087,1,18844,10414,22834,13144,23393,13913
North Carolina,NC,Henderson County,37089,1,35535,19664,40032,27211,39497,29361
North Carolina,NC,Hertford County,37091,1,3081,6886,3479,7097,3561,6191
North Carolina,NC,Hoke County,37093,1,7676,9608,9453,11804,10547,11896
North Carolina,NC,Hyde County,37095,1,1275,956,1418,1046,1465,931
North Carolina,NC,Iredell County,37097,1,54164,24441,67010,33888,72801,36739
North Carolina,NC,Jackson County,37099,1,9706,7564,11356,9591,11796,9746
North Carolina,NC,Johnston County,37101,1,54082,28153,68353,41257,74878,48116
North Carolina,NC,Jones County,37103,1,2941,2041,3280,2197,3409,2007
North Carolina,NC,Lee County,37105,1,13625,10380,16469,12143,17489,12245
North Carolina,NC,Lenoir County,37107,1,13354,11752,14590,13605,14564,12700
North Carolina,NC,Lincoln County,37109,1,28653,9836,36341,13274,40183,14842
North Carolina,NC,McDowell County,37111,1,14517,4645,16883,5832,17520,5911
North Carolina,NC,Macon County,37113,1,12035,4841,14211,6230,14981,6675
North Carolina,NC,Madison County,37115,1,6735,3899,7979,4901,8275,5090
North Carolina,NC,Martin County,37117,1,5874,5814,6532,5911,6601,5360
North Carolina,NC,Mecklenburg County,37119,1,154303,292258,179211,378107,187770,376454
North Carolina,NC,Mitchell County,37121,1,6225,1585,7090,1867,6843,1915
North Carolina,NC,Montgomery County,37123,1,7070,4108,8411,4327,9044,4055
North Carolina,NC,Moore County,37125,1,30273,16148,36764,20779,39617,21436
North Carolina,NC,Nash County,37127,1,23142,23024,25827,25947,26431,25508
North Carolina,NC,New Hanover County,37129,1,54665,50219,63331,66138,67949,68814
North Carolina,NC,Northampton County,37131,1,3556,6113,3989,6069,3905,5239
North Carolina,NC,Onslow County,37133,1,36342,17156,46078,24266,54960,25684
North Carolina,NC,Orange County,37135,1,18373,59105,20176,63594,20806,65444
North Carolina,NC,Pamlico County,37137,1,4225,2427,4849,2713,5229,2676
North Carolina,NC,Pasquotank County,37139,1,8082,8455,9770,9832,10537,9549
North Carolina,NC,Pender County,37141,1,17317,9086,21956,11723,26042,12460
North Carolina,NC,Perquimans County,37143,1,4143,2291,4903,2492,5278,2269
